10,10,8
10,30,8
10,50,8
10,70,8
10,90,8
10,110,8
10,130,8
10,150,8
10,170,8
10,190,8
10,210,8
10,230,8
10,250,8
10,270,8
10,290,8
10,310,8
30,10,8
30,310,8
50,10,8
50,50,8
50,70,8
50,310,8
70,10,8
70,50,8
70,70,8
70,150,8
70,170,8
70,190,8
70,210,8
70,230,8
70,250,8
70,310,8
90,10,8
90,110,8
90,130,8
90,150,8
90,170,8
90,250,8
90,310,8
110,10,8
110,110,8
110,130,8
110,150,8
110,170,8
110,250,8
110,310,8
130,10,8
130,110,8
130,130,8
130,150,8
130,170,8
130,250,8
130,310,8
150,10,8
150,30,8
150,50,8
150,70,8
150,90,8
150,110,8
150,130,8
150,150,8
150,170,8
150,250,8
150,310,8
170,10,8
170,30,8
170,50,8
170,70,8
170,90,8
170,110,8
170,130,8
170,150,8
170,170,8
170,250,8
170,310,8
190,10,8
190,110,8
190,130,8
190,150,8
190,170,8
190,250,8
190,310,8
210,10,8
210,150,8
210,170,8
210,230,8
210,250,8
210,310,8
230,10,8
230,150,8
230,170,8
230,230,8
230,250,8
230,310,8
250,10,8
250,150,8
250,230,8
250,250,8
250,310,8
270,10,8
270,150,8
270,230,8
270,250,8
270,310,8
290,10,8
290,150,8
290,230,8
290,250,8
290,310,8
310,10,8
310,150,8
310,230,8
310,250,8
310,310,8
330,10,8
330,150,8
330,250,8
330,310,8
350,10,8
350,150,8
350,250,8
350,310,8
370,10,8
370,150,8
370,170,8
370,190,8
370,210,8
370,230,8
370,250,8
370,310,8
390,10,8
390,310,8
410,10,8
410,50,8
410,70,8
410,310,8
430,10,8
430,50,8
430,70,8
430,310,8
450,10,8
450,310,8
470,10,8
470,30,8
470,50,8
470,70,8
470,90,8
470,110,8
470,130,8
470,150,8
470,170,8
470,190,8
470,210,8
470,230,8
470,250,8
470,270,8
470,290,8
470,310,8
